127.0.0.1 - - [12/Apr/2018:16:56:19 +0700] "GET /img/img-01.png HTTP/1.1" 200 8599
127.0.0.1 - - [12/Apr/2018:16:56:20 +0700] "GET /fonts/poppins/Poppins-Regular.ttf HTTP/1.1" 200 145312
127.0.0.1 - - [12/Apr/2018:16:56:20 +0700] "GET /fonts/poppins/Poppins-Medium.ttf HTTP/1.1" 200 143516
127.0.0.1 - - [12/Apr/2018:16:56:21 +0700] "GET /fonts/montserrat/Montserrat-Bold.ttf HTTP/1.1" 200 261588
127.0.0.1 - - [12/Apr/2018:16:56:21 +0700] "GET /vendor/bootstrap/js/popper.js HTTP/1.1" 200 81670
127.0.0.1 - - [12/Apr/2018:16:56:21 +0700] "GET /fonts/font-awesome-4.7.0/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77160
127.0.0.1 - - [12/Apr/2018:16:56:22 +0700] "GET /vendor/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 51143
127.0.0.1 - - [12/Apr/2018:16:56:22 +0700] "GET /vendor/select2/select2.min.js HTTP/1.1" 200 66664
127.0.0.1 - - [12/Apr/2018:16:56:22 +0700] "GET /vendor/tilt/tilt.jquery.min.js HTTP/1.1" 200 5640
127.0.0.1 - - [12/Apr/2018:16:56:22 +0700] "GET /js/notify.js HTTP/1.1" 200 21509
127.0.0.1 - - [12/Apr/2018:16:56:22 +0700] "GET /js/loginPage.js HTTP/1.1" 200 1424
127.0.0.1 - - [12/Apr/2018:16:56:49 +0700] "GET /vendor/bootstrap/css/bootstrap.min.css.map HTTP/1.1" 304 -
127.0.0.1 - - [12/Apr/2018:17:00:10 +0700] "GET / HTTP/1.1" 304 -
127.0.0.1 - - [12/Apr/2018:17:00:10 +0700] "GET /js/login.js HTTP/1.1" 200 1845
127.0.0.1 - - [12/Apr/2018:17:00:10 +0700] "GET /app.js HTTP/1.1" 200 1171
127.0.0.1 - - [12/Apr/2018:17:00:10 +0700] "GET /vendor/jquery/jquery-3.2.1.min.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Apr/2018:17:00:10 +0700] "GET /js/angular.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Apr/2018:17:00:10 +0700] "GET /js/angular-ui-router.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Apr/2018:17:00:10 +0700] "GET /js/home.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Apr/2018:17:00:10 +0700] "GET /js/auth.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Apr/2018:17:00:12 +0700] "GET /html/login.html HTTP/1.1" 200 3722
127.0.0.1 - - [12/Apr/2018:17:00:12 +0700] "GET /img/img-01.png HTTP/1.1" 200 8599
127.0.0.1 - - [12/Apr/2018:17:00:12 +0700] "GET /fonts/font-awesome-4.7.0/css/font-awesome.min.css HTTP/1.1" 200 31000
127.0.0.1 - - [12/Apr/2018:17:00:12 +0700] "GET /vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 124962
127.0.0.1 - - [12/Apr/2018:17:00:12 +0700] "GET /vendor/animate/animate.css HTTP/1.1" 200 23848
127.0.0.1 - - [12/Apr/2018:17:00:12 +0700] "GET /vendor/css-hamburgers/hamburgers.min.css HTTP/1.1" 200 19686
127.0.0.1 - - [12/Apr/2018:17:00:12 +0700] "GET /css/util.css HTTP/1.1" 200 86814
127.0.0.1 - - [12/Apr/2018:17:00:12 +0700] "GET /css/login.css HTTP/1.1" 200 9090
127.0.0.1 - - [12/Apr/2018:17:00:12 +0700] "GET /vendor/select2/select2.min.css HTTP/1.1" 200 15196
127.0.0.1 - - [12/Apr/2018:17:00:13 +0700] "GET /vendor/bootstrap/js/popper.js HTTP/1.1" 200 81670
127.0.0.1 - - [12/Apr/2018:17:00:13 +0700] "GET /vendor/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 51143
127.0.0.1 - - [12/Apr/2018:17:00:13 +0700] "GET /vendor/select2/select2.min.js HTTP/1.1" 200 66664
127.0.0.1 - - [12/Apr/2018:17:00:14 +0700] "GET /vendor/tilt/tilt.jquery.min.js HTTP/1.1" 200 5640
127.0.0.1 - - [12/Apr/2018:17:00:14 +0700] "GET /js/notify.js HTTP/1.1" 200 21509
127.0.0.1 - - [12/Apr/2018:17:00:14 +0700] "GET /js/loginPage.js HTTP/1.1" 200 1424
127.0.0.1 - - [12/Apr/2018:17:00:38 +0700] "GET / HTTP/1.1" 200 624
127.0.0.1 - - [12/Apr/2018:17:00:39 +0700] "GET /vendor/jquery/jquery-3.2.1.min.js HTTP/1.1" 200 86659
127.0.0.1 - - [12/Apr/2018:17:00:39 +0700] "GET /js/angular.js HTTP/1.1" 200 1289501
127.0.0.1 - - [12/Apr/2018:17:00:39 +0700] "GET /js/login.js HTTP/1.1" 200 1845
127.0.0.1 - - [12/Apr/2018:17:00:39 +0700] "GET /js/angular-ui-router.js HTTP/1.1" 200 175484
127.0.0.1 - - [12/Apr/2018:17:00:39 +0700] "GET /app.js HTTP/1.1" 200 1171
127.0.0.1 - - [12/Apr/2018:17:00:39 +0700] "GET /js/auth.js HTTP/1.1" 200 1482
127.0.0.1 - - [12/Apr/2018:17:00:39 +0700] "GET /js/home.js HTTP/1.1" 200 1317
127.0.0.1 - - [12/Apr/2018:17:00:39 +0700] "GET /html/login.html HTTP/1.1" 200 3722
127.0.0.1 - - [12/Apr/2018:17:00:40 +0700] "GET /img/img-01.png HTTP/1.1" 200 8599
127.0.0.1 - - [12/Apr/2018:17:00:40 +0700] "GET /css/login.css HTTP/1.1" 200 9090
127.0.0.1 - - [12/Apr/2018:17:00:42 +0700] "GET /fonts/font-awesome-4.7.0/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77160
127.0.0.1 - - [12/Apr/2018:17:00:42 +0700] "GET /fonts/poppins/Poppins-Medium.ttf HTTP/1.1" 200 143516
127.0.0.1 - - [12/Apr/2018:17:00:43 +0700] "GET /fonts/poppins/Poppins-Regular.ttf HTTP/1.1" 200 145312
127.0.0.1 - - [12/Apr/2018:17:02:15 +0700] "GET / HTTP/1.1" 200 624
127.0.0.1 - - [12/Apr/2018:17:02:16 +0700] "GET /js/angular.js HTTP/1.1" 200 1289501
127.0.0.1 - - [12/Apr/2018:17:02:16 +0700] "GET /js/auth.js HTTP/1.1" 200 1482
127.0.0.1 - - [12/Apr/2018:17:02:16 +0700] "GET /js/login.js HTTP/1.1" 200 1845
127.0.0.1 - - [12/Apr/2018:17:02:16 +0700] "GET /app.js HTTP/1.1" 200 1171
127.0.0.1 - - [12/Apr/2018:17:02:16 +0700] "GET /js/angular-ui-router.js HTTP/1.1" 200 175484
127.0.0.1 - - [12/Apr/2018:17:02:16 +0700] "GET /js/home.js HTTP/1.1" 200 1317
127.0.0.1 - - [12/Apr/2018:17:02:16 +0700] "GET /vendor/jquery/jquery-3.2.1.min.js HTTP/1.1" 200 86659
127.0.0.1 - - [12/Apr/2018:17:02:17 +0700] "GET /html/login.html HTTP/1.1" 200 3722
127.0.0.1 - - [12/Apr/2018:17:02:18 +0700] "GET /img/img-01.png HTTP/1.1" 200 8599
127.0.0.1 - - [12/Apr/2018:17:02:18 +0700] "GET /vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 124962
127.0.0.1 - - [12/Apr/2018:17:02:18 +0700] "GET /vendor/animate/animate.css HTTP/1.1" 200 23848
127.0.0.1 - - [12/Apr/2018:17:02:18 +0700] "GET /vendor/css-hamburgers/hamburgers.min.css HTTP/1.1" 200 19686
127.0.0.1 - - [12/Apr/2018:17:02:18 +0700] "GET /vendor/select2/select2.min.css HTTP/1.1" 200 15196
127.0.0.1 - - [12/Apr/2018:17:02:18 +0700] "GET /fonts/font-awesome-4.7.0/css/font-awesome.min.css HTTP/1.1" 200 31000
127.0.0.1 - - [12/Apr/2018:17:02:18 +0700] "GET /css/login.css HTTP/1.1" 200 9090
127.0.0.1 - - [12/Apr/2018:17:02:18 +0700] "GET /css/util.css HTTP/1.1" 200 86814
127.0.0.1 - - [12/Apr/2018:17:02:19 +0700] "GET /fonts/font-awesome-4.7.0/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77160
127.0.0.1 - - [12/Apr/2018:17:02:19 +0700] "GET /vendor/bootstrap/js/popper.js HTTP/1.1" 200 81670
127.0.0.1 - - [12/Apr/2018:17:02:19 +0700] "GET /fonts/poppins/Poppins-Medium.ttf HTTP/1.1" 200 143516
127.0.0.1 - - [12/Apr/2018:17:02:19 +0700] "GET /fonts/poppins/Poppins-Regular.ttf HTTP/1.1" 200 145312
127.0.0.1 - - [12/Apr/2018:17:02:19 +0700] "GET /fonts/montserrat/Montserrat-Bold.ttf HTTP/1.1" 200 261588
127.0.0.1 - - [12/Apr/2018:17:02:20 +0700] "GET /vendor/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 51143
127.0.0.1 - - [12/Apr/2018:17:02:20 +0700] "GET /vendor/select2/select2.min.js HTTP/1.1" 200 66664
127.0.0.1 - - [12/Apr/2018:17:02:20 +0700] "GET /vendor/tilt/tilt.jquery.min.js HTTP/1.1" 200 5640
127.0.0.1 - - [12/Apr/2018:17:02:20 +0700] "GET /js/notify.js HTTP/1.1" 200 21509
127.0.0.1 - - [12/Apr/2018:17:02:21 +0700] "GET /js/loginPage.js HTTP/1.1" 200 1424
127.0.0.1 - - [12/Apr/2018:17:03:09 +0700] "GET / HTTP/1.1" 304 -
127.0.0.1 - - [12/Apr/2018:17:03:09 +0700] "GET /vendor/jquery/jquery-3.2.1.min.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Apr/2018:17:03:09 +0700] "GET /js/home.js HTTP/1.1" 200 1317
127.0.0.1 - - [12/Apr/2018:17:03:09 +0700] "GET /js/login.js HTTP/1.1" 200 1845
127.0.0.1 - - [12/Apr/2018:17:03:09 +0700] "GET /js/angular.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Apr/2018:17:03:09 +0700] "GET /app.js HTTP/1.1" 200 1171
127.0.0.1 - - [12/Apr/2018:17:03:09 +0700] "GET /js/auth.js HTTP/1.1" 200 1499
127.0.0.1 - - [12/Apr/2018:17:03:09 +0700] "GET /js/angular-ui-router.js HTTP/1.1" 200 175484
127.0.0.1 - - [12/Apr/2018:17:03:09 +0700] "GET /html/login.html HTTP/1.1" 200 3722
127.0.0.1 - - [12/Apr/2018:17:03:10 +0700] "GET /img/img-01.png HTTP/1.1" 200 8599
127.0.0.1 - - [12/Apr/2018:17:03:10 +0700] "GET /vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 124962
127.0.0.1 - - [12/Apr/2018:17:03:11 +0700] "GET /fonts/font-awesome-4.7.0/css/font-awesome.min.css HTTP/1.1" 500 8192
127.0.0.1 - - [12/Apr/2018:17:03:11 +0700] "GET /vendor/animate/animate.css HTTP/1.1" 500 8192
127.0.0.1 - - [12/Apr/2018:17:03:11 +0700] "GET /vendor/css-hamburgers/hamburgers.min.css HTTP/1.1" 500 8192
127.0.0.1 - - [12/Apr/2018:17:03:24 +0700] "GET /vendor/bootstrap/css/bootstrap.min.css.map HTTP/1.1" 200 502438
127.0.0.1 - - [12/Apr/2018:23:15:31 +0700] "GET /js/angular-ui-router.js HTTP/1.1" 200 175484
127.0.0.1 - - [12/Apr/2018:23:15:31 +0700] "GET / HTTP/1.1" 200 625
127.0.0.1 - - [12/Apr/2018:23:15:31 +0700] "GET /vendor/jquery/jquery-3.2.1.min.js HTTP/1.1" 200 86659
127.0.0.1 - - [12/Apr/2018:23:15:31 +0700] "GET /js/home.js HTTP/1.1" 200 5636
127.0.0.1 - - [12/Apr/2018:23:15:31 +0700] "GET /app.js HTTP/1.1" 200 1402
127.0.0.1 - - [12/Apr/2018:23:15:31 +0700] "GET /js/login.js HTTP/1.1" 200 1751
127.0.0.1 - - [12/Apr/2018:23:15:31 +0700] "GET /js/auth.js HTTP/1.1" 200 1496
127.0.0.1 - - [12/Apr/2018:23:15:31 +0700] "GET /img/favicon.ico HTTP/1.1" 200 15086
127.0.0.1 - - [12/Apr/2018:23:15:31 +0700] "GET /html/login.html HTTP/1.1" 200 3702
127.0.0.1 - - [12/Apr/2018:23:15:31 +0700] "GET /img/img-01.png HTTP/1.1" 200 8599
127.0.0.1 - - [12/Apr/2018:23:15:31 +0700] "GET /vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 124962
127.0.0.1 - - [12/Apr/2018:23:15:31 +0700] "GET /css/util.css HTTP/1.1" 200 86814
127.0.0.1 - - [12/Apr/2018:23:15:31 +0700] "GET /css/login.css HTTP/1.1" 200 9090
127.0.0.1 - - [12/Apr/2018:23:15:31 +0700] "GET /fonts/font-awesome-4.7.0/css/font-awesome.min.css HTTP/1.1" 200 31000
127.0.0.1 - - [12/Apr/2018:23:15:31 +0700] "GET /vendor/animate/animate.css HTTP/1.1" 200 23848
127.0.0.1 - - [12/Apr/2018:23:15:31 +0700] "GET /vendor/css-hamburgers/hamburgers.min.css HTTP/1.1" 200 19686
127.0.0.1 - - [12/Apr/2018:23:15:31 +0700] "GET /vendor/select2/select2.min.css HTTP/1.1" 200 15196
127.0.0.1 - - [12/Apr/2018:23:15:32 +0700] "GET /fonts/poppins/Poppins-Regular.ttf HTTP/1.1" 200 145312
127.0.0.1 - - [12/Apr/2018:23:15:32 +0700] "GET /fonts/poppins/Poppins-Medium.ttf HTTP/1.1" 200 143516
127.0.0.1 - - [12/Apr/2018:23:15:32 +0700] "GET /fonts/montserrat/Montserrat-Bold.ttf HTTP/1.1" 200 261588
127.0.0.1 - - [12/Apr/2018:23:15:32 +0700] "GET /fonts/font-awesome-4.7.0/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77160
127.0.0.1 - - [12/Apr/2018:23:15:32 +0700] "GET /vendor/bootstrap/js/popper.js HTTP/1.1" 200 81670
127.0.0.1 - - [12/Apr/2018:23:15:32 +0700] "GET /vendor/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 51143
127.0.0.1 - - [12/Apr/2018:23:15:32 +0700] "GET /vendor/select2/select2.min.js HTTP/1.1" 200 66664
127.0.0.1 - - [12/Apr/2018:23:15:32 +0700] "GET /js/notify.js HTTP/1.1" 200 21509
127.0.0.1 - - [12/Apr/2018:23:15:32 +0700] "GET /vendor/tilt/tilt.jquery.min.js HTTP/1.1" 200 5640
127.0.0.1 - - [12/Apr/2018:23:15:32 +0700] "GET /js/loginPage.js HTTP/1.1" 200 1424
127.0.0.1 - - [12/Apr/2018:23:15:38 +0700] "POST /mathtestscore/auth/login HTTP/1.1" 200 -
127.0.0.1 - - [12/Apr/2018:23:15:43 +0700] "GET /vendor/bootstrap/css/bootstrap.min.css.map HTTP/1.1" 200 502438
127.0.0.1 - - [12/Apr/2018:23:15:49 +0700] "POST /mathtestscore/auth/login HTTP/1.1" 200 307
127.0.0.1 - - [12/Apr/2018:23:15:49 +0700] "GET /html/home.html HTTP/1.1" 200 6418
127.0.0.1 - - [12/Apr/2018:23:15:49 +0700] "GET /img/logo.png HTTP/1.1" 200 25328
127.0.0.1 - - [12/Apr/2018:23:15:49 +0700] "GET /vendor/malihu-custom-scrollbar-plugin/jquery.mCustomScrollbar.css HTTP/1.1" 200 53583
127.0.0.1 - - [12/Apr/2018:23:15:49 +0700] "GET /vendor/font-awesome/css/font-awesome.min.css HTTP/1.1" 200 31000
127.0.0.1 - - [12/Apr/2018:23:15:49 +0700] "GET /css/custom.css HTTP/1.1" 200 4143
127.0.0.1 - - [12/Apr/2018:23:15:49 +0700] "GET /css/fontastic.css HTTP/1.1" 200 2226
127.0.0.1 - - [12/Apr/2018:23:15:49 +0700] "GET /vendor/DataTables/datatables.min.css HTTP/1.1" 200 18439
127.0.0.1 - - [12/Apr/2018:23:15:49 +0700] "GET /css/style.default.css HTTP/1.1" 200 56363
127.0.0.1 - - [12/Apr/2018:23:15:49 +0700] "GET /css/grasp_mobile_progress_circle-1.0.0.min.css HTTP/1.1" 200 139
127.0.0.1 - - [12/Apr/2018:23:15:49 +0700] "GET /vendor/jquery/jquery.min.js HTTP/1.1" 200 86927
127.0.0.1 - - [12/Apr/2018:23:15:49 +0700] "GET /vendor/popper.js/umd/popper.min.js HTTP/1.1" 200 19188
127.0.0.1 - - [12/Apr/2018:23:15:49 +0700] "GET /js/grasp_mobile_progress_circle-1.0.0.min.js HTTP/1.1" 200 2161
127.0.0.1 - - [12/Apr/2018:23:15:49 +0700] "GET /vendor/jquery.cookie/jquery.cookie.js HTTP/1.1" 200 3121
127.0.0.1 - - [12/Apr/2018:23:15:49 +0700] "GET /vendor/chart.js/Chart.min.js HTTP/1.1" 200 157843
127.0.0.1 - - [12/Apr/2018:23:15:50 +0700] "GET /vendor/jquery-validation/jquery.validate.min.js HTTP/1.1" 200 23261
127.0.0.1 - - [12/Apr/2018:23:15:50 +0700] "GET /vendor/malihu-custom-scrollbar-plugin/jquery.mCustomScrollbar.concat.min.js HTTP/1.1" 200 45479
127.0.0.1 - - [12/Apr/2018:23:15:50 +0700] "GET /js/charts-home.js HTTP/1.1" 200 3598
127.0.0.1 - - [12/Apr/2018:23:15:50 +0700] "GET /js/front.js HTTP/1.1" 200 4104
127.0.0.1 - - [12/Apr/2018:23:15:50 +0700] "GET /vendor/bootstrap/css/bootstrap.min.css.map HTTP/1.1" 304 -
127.0.0.1 - - [12/Apr/2018:23:15:55 +0700] "GET /vendor/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77160
127.0.0.1 - - [12/Apr/2018:23:15:55 +0700] "GET /fonts/dashboard.woff HTTP/1.1" 200 6088
